name	type	len_te	len_match	N	missmatch_anno	match	match_anno	len_matchRM	match_RM
DF0002524.1	DNA/CMC-EnSpm	1487		1958	52	0	0.965030262273033	394	0.264963012777404
DF0002525.2	LINE/L1	5219		351	398	0	0.923740180111132	1108	0.212301207127802
DF0002526.2	LINE/L2	4281	632	343	125	0.147629058631161	0.97080121466947	252	0.0588647512263489
DF0002527.2	LINE/L1	1964		8	1	0	0.99949083503055		0
DF0002528.2	LTR/Ngaro	7069	3466	908	5	0.490309803366813	0.99929268637714	953	0.134813976517188
DF0002529.1	LTR/Gypsy	665		81	0	0	1	664	0.998496240601504
DF0002530.1	DNA/CMC-EnSpm	290		4655	0	0	1	218	0.751724137931034
DF0002531.1	LTR/Gypsy	623		208	0	0	1	622	0.998394863563403
DF0002532.2	LTR/Pao	6782	5089	70	3	0.750368622825125	0.99955765260985	5393	0.795193158360366
DF0002533.2	LTR/Gypsy	4299	4298	87	1	0.999767387764596	0.999767387764596	3243	0.754361479413817
DF0002534.1	DNA	1359		637	5	0	0.996320824135394	558	0.410596026490066
DF0002535.1	LTR/Gypsy	727		51	0	0	1	725	0.997248968363136
DF0002537.1	LINE/L2	1740		1009	11	0	0.99367816091954	377	0.216666666666667
DF0002538.2	LTR/Pao	5845		71	1	0	0.999828913601369	5844	0.999828913601369
DF0002539.1	LTR/Pao	3140		1056	3	0	0.999044585987261	101	0.0321656050955415
DF0002540.1	DNA/hAT-Charlie	1312	180	2381	3	0.13719512195122	0.997713414634146	382	0.291158536585366
DF0002541.1	LTR/Gypsy	4297	3089	36	0	0.718873632767047	1	3089	0.718873632767047
DF0002542.1	LTR/Gypsy	390	389	230	1	0.997435897435897	0.997435897435897	383	0.982051282051282
DF0002543.1	LTR/Gypsy	6568		10	1	0	0.999847746650426	6567	0.999847746650426
DF0002544.1	LTR/Pao	6551		29	1	0	0.999847351549382	6550	0.999847351549382
DF0002545.1	LTR/Ngaro	1546	370	34052	0	0.239327296248383	1	365	0.236093143596378
DF0002546.1	LTR/Gypsy	6672		10	11	0	0.998351318944844	6671	0.999850119904077
DF0002548.1	DNA/Zator	555		1558	5	0	0.990990990990991	319	0.574774774774775
DF0002549.1	LTR/ERV1	3361	28	30	0	0.00833085391252608	1	3332	0.991371615590598
DF0002550.1	DNA	3934	169	1577	57	0.0429588205388917	0.985510930350788	326	0.0828673106253177
DF0002551.1	DNA/Dada	8672	8671	3772	3	0.999884686346863	0.999654059040591	1922	0.221632841328413
DF0002552.1	DNA/hAT-Tip100	2718		302	1	0	0.999632082413539		0
DF0002553.1	DNA/hAT-Ac	1294		174	52	0	0.959814528593508		0
DF0002554.1	LTR/DIRS	4944	1560	995	4	0.315533980582524	0.999190938511327	1825	0.36913430420712
DF0002555.1	LTR/Gypsy	1028		28	0	0	1		0
DF0002556.1	DNA/hAT-Ac	1284		1193	0	0	1	1270	0.989096573208723
DF0002557.1	DNA/CMC-EnSpm	565	561	3999	0	0.992920353982301	1	564	0.998230088495575
DF0002558.1	LINE/I	5093		238	28	0	0.994502258001178		0
DF0002559.1	DNA/hAT-Ac	2351	662	1083	2	0.281582305401957	0.999149298170991	1240	0.527435133985538
DF0002563.1	LTR/Gypsy	222		32	0	0	1	221	0.995495495495495
DF0002564.1	DNA/hAT-Charlie	273	203	5246	0	0.743589743589744	1	198	0.725274725274725
DF0002565.1	LTR/Pao	5894	5893	12	1	0.999830335934849	0.999830335934849	849	0.1440447913132
DF0002566.1	DNA/hAT-Ac	1773	884	4134	1	0.498589960518895	0.999435984207558	863	0.486745628877609
DF0002567.1	LTR/Copia	4164		75	3	0	0.999279538904899	3812	0.915465898174832
DF0002568.2	LTR/Gypsy	4038		34	1	0	0.999752352649827	4037	0.999752352649827
DF0002570.1	LTR/Gypsy	306	305	860	0	0.996732026143791	1	305	0.996732026143791
DF0002571.1	LTR/Gypsy	6226		20	0	0	1	6225	0.999839383231609
DF0002572.1	LINE/L1	5759		326	0	0	1	299	0.0519187358916479
DF0002573.1	LTR/Pao	5826		21	1	0	0.999828355647099	5825	0.999828355647099
DF0002575.1	LTR/Gypsy	3978		10	80	0	0.979889391654097		0
DF0002576.2	LINE/L1	1849		841	206	0	0.888588426176312	961	0.519740400216333
DF0002577.1	LINE/R2-NeSL	3562		237	29	0	0.991858506457047	923	0.259124087591241
DF0002578.1	DNA/hAT-Ac	576		3660	1	0	0.998263888888889	273	0.473958333333333
DF0002579.1	LTR/Pao	1020		20	1	0	0.999019607843137	703	0.68921568627451
DF0002580.1	Satellite	120		124	2	0	0.983333333333333	54	0.45
DF0002581.1	DNA	1333		2354	1	0	0.999249812453113	867	0.650412603150788
DF0002582.1	LTR/Gypsy	5828		9	1	0	0.999828414550446	5827	0.999828414550446
DF0002583.1	LTR/Pao	321		33	1	0	0.996884735202492	320	0.996884735202492
DF0002584.1	DNA	225		552	0	0	1		0
DF0002585.2	LINE/L1	3411		236	1559	0	0.542949281735561	877	0.25710935209616
DF0002586.2	LTR/Gypsy	5187		18	3069	0	0.408328513591672		0
DF0002587.1	LTR/Pao	441		194	1	0	0.997732426303855	440	0.997732426303855
DF0002588.1	LTR/Gypsy	5057	3406	65	2	0.673521850899743	0.999604508601938	5056	0.999802254300969
DF0002589.1	LTR/Gypsy	201		35	0	0	1		0
DF0002590.2	DNA	3967	3142	30535	11	0.792034282833375	0.997227123771112	1706	0.430047895134863
DF0002591.1	LINE/Rex-Babar	2250		716	23	0	0.989777777777778	1488	0.661333333333333
DF0002592.1	DNA/TcMar	229		2579	0	0	1		0
DF0002593.1	LTR/Gypsy	469		307	1	0	0.997867803837953		0
DF0002594.1	DNA/hAT-Ac	821	271	3071	8	0.330085261875761	0.990255785627284	382	0.465286236297199
DF0002595.1	LTR/Gypsy	784	783	373	1	0.998724489795918	0.998724489795918	783	0.998724489795918
DF0002596.1	LTR/Gypsy	320		65	1	0	0.996875	308	0.9625
DF0002597.1	LTR/Pao	424	421	185	0	0.992924528301887	1	421	0.992924528301887
DF0002598.2	LTR/Gypsy	5049		51	0	0	1	5045	0.999207763913646
DF0002599.2	DNA/Merlin	13921	508	44269	57	0.0364916313483227	0.99590546656131	428	0.0307449177501616
DF0002600.1	DNA	1350	1348	1901	0	0.998518518518518	1	1344	0.995555555555556
DF0002601.1	LTR/Gypsy	3863	2490	84	1	0.644576753818276	0.999741133833808	3797	0.982914833031323
DF0002602.1	LTR/Gypsy	5069	5068	413	11	0.99980272243046	0.997829946735056	5068	0.99980272243046
DF0002603.1	LTR/Gypsy	937		39	0	0	1	936	0.998932764140875
DF0002604.2	DNA/CMC-EnSpm	4686	2171	8468	3	0.4632949210414	0.999359795134443	816	0.174135723431498
DF0002606.1	LTR/Gypsy	824	823	165	0	0.99878640776699	1	755	0.91626213592233
DF0002607.2	LTR/Gypsy	4990		27	7	0	0.998597194388778		0
DF0002608.1	DNA/PIF-Harbinger	565		377	5	0	0.991150442477876	137	0.242477876106195
DF0002609.1	DNA	929	602	4520	0	0.648008611410119	1	602	0.648008611410119
DF0002610.1	DNA/hAT-Ac	421	238	4014	0	0.565320665083135	1	129	0.306413301662708
DF0002611.1	LTR/Gypsy	4328		27	1	0	0.999768946395564	4324	0.999075785582255
DF0002612.1	DNA/hAT-Ac	534	141	351	1	0.264044943820225	0.99812734082397	122	0.228464419475655
DF0002613.1	LTR/Gypsy	436		2008	0	0	1		0
DF0002614.1	DNA/hAT-Tip100	1212	217	685	1	0.179042904290429	0.999174917491749	1179	0.972772277227723
DF0002617.1	LTR/Gypsy	766		141	1	0	0.998694516971279	761	0.993472584856397
DF0002618.1	DNA/hAT-Charlie	501	333	2936	0	0.664670658682635	1	339	0.676646706586826
DF0002619.1	Satellite	220		8	10	0	0.954545454545455		0
DF0002620.1	DNA/hAT-Ac	1281	451	644	0	0.352068696330991	1	994	0.775956284153005
DF0002621.2	DNA/hAT-Ac	2679		1263	1	0	0.999626726390444		0
DF0002622.1	LTR/Ngaro	282	281	8961	0	0.99645390070922	1	140	0.49645390070922
DF0002623.1	LINE/L2	3564		826	31	0	0.991301907968575	1035	0.29040404040404
DF0002624.1	DNA/TcMar-ISRm11	1486		2032	11	0	0.992597577388964	690	0.464333781965007
DF0002625.1	DNA/CMC-EnSpm	500	336	203	2	0.672	0.996	118	0.236
DF0002626.1	DNA/PiggyBac	2136	681	7143	204	0.318820224719101	0.904494382022472	506	0.23689138576779
DF0002627.2	LINE/Penelope	3728		73	40	0	0.989270386266094	189	0.0506974248927039
DF0002628.1	DNA	520		225	5	0	0.990384615384615		0
DF0002629.1	Unknown	2206		2121	17	0	0.992293744333636	750	0.339981867633726
DF0002630.2	LTR/Gypsy	4189		30	1	0	0.999761279541657	4188	0.999761279541657
DF0002631.1	LTR/Pao	6254	6253	28	1	0.999840102334506	0.999840102334506	6253	0.999840102334506
DF0002632.2	DNA/CMC-EnSpm	4940		26	160	0	0.967611336032389		0
DF0002633.1	LTR/Gypsy	471		811	0	0	1		0
DF0002634.1	DNA/hAT-Tip100	1293		1312	2	0	0.998453209590101	674	0.521268368136118
DF0002635.1	DNA/hAT-hAT5	1064		1537	1	0	0.99906015037594	774	0.727443609022556
DF0002636.1	DNA/TcMar-ISRm11	1765	1140	4097	15	0.645892351274788	0.991501416430595	1127	0.638526912181303
DF0002637.1	DNA/CMC-EnSpm	3746	3745	257	1	0.999733048585158	0.999733048585158	449	0.119861185264282
DF0002638.1	LINE/Rex-Babar	1255		187	76	0	0.939442231075697		0
DF0002640.1	Satellite	231		536	2	0	0.991341991341991	230	0.995670995670996
DF0002641.1	DNA/hAT-Tip100	1420		810	15	0	0.98943661971831	743	0.523239436619718
DF0002643.1	LTR/Gypsy	477		1529	0	0	1	414	0.867924528301887
DF0002644.2	LTR/Gypsy	6801		16	1	0	0.999852962799588		0
DF0002645.1	LTR/Gypsy	708	680	224	0	0.96045197740113	1	680	0.96045197740113
DF0002646.2	LINE/L1	5607		531	39	0	0.993044408774746	752	0.134118066702336
DF0002647.1	DNA/hAT-Ac	1956	1222	157	4	0.624744376278119	0.997955010224949		0
DF0002648.2	LTR/Gypsy	4960		4	18	0	0.996370967741935		0
DF0002649.1	DNA/hAT-hAT5	1480	347	3651	0	0.234459459459459	1	222	0.15
DF0002650.1	Unknown	484		3461	1	0	0.997933884297521	239	0.493801652892562
DF0002651.1	LTR/ERV1	1709		308	25	0	0.985371562317144	1686	0.986541837331773
DF0002652.1	DNA/TcMar-ISRm11	852		270	6	0	0.992957746478873	511	0.599765258215963
DF0002653.1	LTR/Copia	192		33	1	0	0.994791666666667	191	0.994791666666667
DF0002654.1	Satellite	1223		308	5	0	0.99591169255928		0
DF0002655.1	DNA/CMC-EnSpm	2472	2471	224	44	0.999595469255663	0.982200647249191	90	0.0364077669902912
DF0002656.1	LTR/ERV1	1718	1717	1062	1	0.99941792782305	0.99941792782305	1712	0.9965075669383
DF0002657.1	DNA/CMC-EnSpm	4304	2496	12331	1477	0.579925650557621	0.656830855018587	2842	0.660315985130112
DF0002658.2	LTR/Gypsy	4926		93	1	0	0.999796995533902	4925	0.999796995533902
DF0002659.1	LTR/Ngaro	567	564	152	0	0.994708994708995	1	566	0.998236331569665
DF0002660.1	LTR/Pao	806		22	1	0	0.998759305210918		0
DF0002661.1	DNA/hAT-Ac	1433	32	1560	0	0.0223307745987439	1	727	0.507327285415213
DF0002662.2	DNA/IS3EU	9686	50	5115	1469	0.00516208961387565	0.848337807144332	52	0.00536857319843076
DF0002663.1	LTR/Gypsy	792	768	701	0	0.96969696969697	1	469	0.592171717171717
DF0002664.1	LTR/Gypsy	961		202	0	0	1	960	0.998959417273673
DF0002665.1	DNA/hAT-Charlie	2412		97	151	0	0.937396351575456	324	0.134328358208955
DF0002666.1	DNA/hAT	690	169	5956	1	0.244927536231884	0.998550724637681	292	0.423188405797101
DF0002667.2	LTR/Gypsy	4240		18	1	0	0.999764150943396		0
DF0002668.1	LTR/Gypsy	308		102	0	0	1	307	0.996753246753247
DF0002669.2	LTR/Gypsy	4247	4246	366	0	0.999764539675065	1	4246	0.999764539675065
DF0002670.1	LINE/L1-Tx1	5402		299	1	0	0.999814883376527	470	0.0870048130322103
DF0002671.1	DNA/PIF-Harbinger	6029	552	10516	31	0.0915574722176149	0.994858185437054	490	0.0812738430917234
DF0002672.1	LTR/Gypsy	849		289	3	0	0.996466431095406	837	0.985865724381626
DF0002673.1	LINE/Rex-Babar	765		258	116	0	0.848366013071895	330	0.431372549019608
DF0002674.1	DNA/Kolobok-T2	1290		1419	4	0	0.996899224806202	245	0.189922480620155
DF0002675.1	DNA/hAT-Ac	2089		1995	36	0	0.982766874102441	1182	0.565820966969842
DF0002676.1	LTR/Gypsy	4913		55	1	0	0.999796458375738	4912	0.999796458375738
DF0002677.1	DNA/PIF-Harbinger	1400		58	1	0	0.999285714285714		0
DF0002678.1	DNA/CMC-EnSpm	220		6775	0	0	1	109	0.495454545454546
DF0002679.1	DNA/Kolobok-T2	6700	649	35027	4	0.0968656716417911	0.999402985074627	677	0.101044776119403
DF0002680.1	LINE/L1	1003		99	27	0	0.97308075772682		0
DF0002681.2	DNA	9650	539	23087	9	0.0558549222797927	0.999067357512953	1931	0.200103626943005
DF0002682.1	DNA/hAT-Ac	1557	175	6383	38	0.112395632626846	0.975594091201028	435	0.279383429672447
DF0002683.1	LTR/DIRS	5291	5286	459	0	0.999054999054999	1	2026	0.382914382914383
DF0002684.1	LTR/Gypsy	4297	4296	25	3	0.999767279497324	0.999301838491971	4290	0.998370956481266
DF0002685.1	LTR/Gypsy	455		45	1	0	0.997802197802198		0
DF0002686.1	LINE/L2	2560		1305	161	0	0.937109375	164	0.0640625
DF0002687.1	LTR/Gypsy	249		25	0	0	1		0
DF0002689.2	LINE/L1-Tx1	4901		262	91	0	0.981432360742706	918	0.187308712507651
DF0002690.1	LTR/Gypsy	166		25	0	0	1	165	0.993975903614458
DF0002691.1	DNA/Kolobok-T2	6303	6302	4632	3	0.999841345391084	0.999524036173251	2520	0.3998096144693
DF0002693.1	DNA/TcMar-Tc1	224		408	0	0	1	222	0.991071428571429
DF0002694.1	LTR/Ngaro	6237	3039	2804	13	0.487253487253487	0.997915664582331	476	0.0763187429854096
DF0002695.1	DNA/Crypton-A	484		13406	1	0	0.997933884297521	113	0.233471074380165
DF0002696.1	LTR	612	587	1334	0	0.959150326797386	1	319	0.521241830065359
DF0002697.2	LINE/L1	5834		151	4	0	0.999314364072677	545	0.0934178950977032
DF0002698.1	LTR/Pao	904		26	0	0	1	903	0.998893805309734
DF0002699.1	DNA/hAT-Ac	791	57	948	13	0.0720606826801518	0.983565107458913	257	0.324905183312263
DF0002700.2	LTR/ERV1	6703	216	15864	2068	0.0322243771445622	0.691481426227063	2185	0.325973444726242
DF0002701.1	DNA/hAT-Ac	943	155	344	8	0.164369034994698	0.991516436903499	363	0.384941675503712
DF0002702.2	LTR/Gypsy	4976		57	1	0	0.999799035369775	4975	0.999799035369775
DF0002703.1	DNA/hAT-Ac	1822	906	10315	3	0.497255762897914	0.998353457738749	747	0.409989023051592
DF0002704.1	LTR/Gypsy	4305	4296	166	1	0.997909407665505	0.999767711962834	4301	0.999070847851336
DF0002705.1	LINE/L2	114		736	1	0	0.991228070175439	94	0.824561403508772
DF0002706.1	DNA/hAT-Ac	623		12894	1	0	0.998394863563403	101	0.162118780096308
DF0002707.1	DNA/hAT-Charlie	198	163	1677	0	0.823232323232323	1		0
DF0002708.2	LINE/L1	5368		2566	21	0	0.996087928464978	132	0.0245901639344263
DF0002709.1	LTR/Gypsy	6881	6880	56	1	0.999854672286005	0.999854672286005	6598	0.958872256939398
DF0002710.2	LINE/L1	6010		2551	0	0	1	971	0.161564059900166
DF0002711.1	DNA/CMC-EnSpm	3734	3731	3312	0	0.999196572040707	1	2708	0.7252276379218
DF0002712.1	DNA/hAT-Ac	1883		10266	51	0	0.972915560276155	361	0.191715347849177
DF0002713.1	DNA	339		754	2	0	0.994100294985251	174	0.513274336283186
DF0002715.1	LTR/Gypsy	325	285	43	5	0.876923076923077	0.984615384615385	318	0.978461538461539
DF0002716.2	LTR/Gypsy	4298	3208	92	1	0.746393671475105	0.999767333643555	4296	0.99953466728711
DF0002717.2	LTR/Gypsy	2313		92	0	0	1		0
DF0002718.1	DNA	708		5248	1	0	0.998587570621469	147	0.207627118644068
DF0002719.1	DNA/CMC-EnSpm	9236	2464	62266	149	0.266782156777826	0.983867475097445	2769	0.299805110437419
DF0002720.1	DNA	1399	1395	4598	0	0.997140814867763	1	1396	0.997855611150822
DF0002721.1	LTR/Gypsy	326		26	0	0	1	179	0.549079754601227
DF0002722.1	LTR/Gypsy	7004		15	1	0	0.999857224443175	1140	0.162764134780126
DF0002723.2	LTR/Gypsy	7082		18	0	0	1	7081	0.999858796950014
DF0002724.2	DNA	6706	3224	12952	37	0.480763495377274	0.994482552937668	1422	0.212048911422607
DF0002725.1	LTR/Gypsy	4399		26	1	0	0.999772675608093	4384	0.996590134121391
DF0002726.2	LTR/Pao	6313		24	1	0	0.999841596705211	6312	0.999841596705211
DF0002727.1	LTR/Gypsy	4522	4520	33	6	0.999557717823972	0.998673153471915	4521	0.999778858911986
DF0002728.1	LINE/L2	1977		847	25	0	0.987354577642893	338	0.170966110268083
DF0002729.1	DNA	1834	1832	260	0	0.998909487459106	1	714	0.389312977099237
DF0002730.1	DNA/Zator	355		739	7	0	0.980281690140845	157	0.442253521126761
DF0002731.1	DNA/Ginger-1	452		49	0	0	1		0
DF0002733.1	LTR/Gypsy	4368	4367	24	2	0.999771062271062	0.999542124542124	4367	0.999771062271062
DF0002734.1	LTR/Pao	5833		25	1	0	0.999828561632093	5832	0.999828561632093
DF0002735.1	LTR/Gypsy	3675		174	44	0	0.988027210884354	2218	0.603537414965986
DF0002736.1	DNA/TcMar-Tc1	1594		544	0	0	1		0
DF0002737.1	DNA/TcMar-Tc1	1508		665	16	0	0.989389920424403	1040	0.689655172413793
DF0002738.1	LTR/Ngaro	690	405	5813	1	0.58695652173913	0.998550724637681	407	0.589855072463768
DF0002739.1	DNA/CMC-EnSpm	8448	1984	1451	712	0.234848484848485	0.915719696969697	328	0.0388257575757576
DF0002740.1	LTR/Gypsy	4223		21	1	0	0.99976320151551		0
DF0002741.1	LTR/Copia	187		33	1	0	0.994652406417112	186	0.994652406417112
DF0002742.1	LINE/L1-Tx1	5058		429	1041	0	0.794187425860024	753	0.148873072360617
DF0002743.1	LTR/Gypsy	182		11	1	0	0.994505494505495		0
DF0002744.1	LTR/ERV1	558	173	1189	2	0.310035842293907	0.996415770609319	45	0.0806451612903226
DF0002745.1	RC/Helitron	5850		82	1	0	0.99982905982906		0
DF0002746.1	LTR/Gypsy	6411		9	1	0	0.999844018093901	2737	0.426922476992669
DF0002747.1	LINE/L1	4805		302	8	0	0.998335067637877	756	0.157336108220604
DF0002748.1	DNA/hAT-Charlie	2204		121	40	0	0.981851179673321	206	0.0934664246823956
DF0002749.1	DNA/MULE-MuDR	896	751	5686	0	0.838169642857143	1	895	0.998883928571429
DF0002750.1	DNA/CMC-EnSpm	183		1681	0	0	1	171	0.934426229508197
DF0002751.1	DNA/TcMar-Tc1	1481		427	8	0	0.99459824442944	823	0.555705604321405
DF0002752.1	LTR/ERV1	9865	1631	39	1	0.165331981753675	0.999898631525596	9864	0.999898631525596
DF0002753.1	LTR/Gypsy	1232		44	0	0	1	79	0.0641233766233766
DF0002754.2	LINE/L1	5719	5717	55	12	0.999650288511978	0.997901731071866		0
DF0002755.1	DNA/hAT-Ac	2140	2137	16695	3	0.998598130841122	0.998598130841122	357	0.166822429906542
DF0002756.1	LINE/L1	5810		585	3	0	0.999483648881239	826	0.142168674698795
DF0002757.1	Satellite	1603		693	1	0	0.999376169681847	1232	0.768558951965066
DF0002758.1	LINE/L2	3558		896	1	0	0.999718943226532		0
DF0002759.1	LINE/L2	3105		894	1	0	0.999677938808374	1908	0.614492753623188
DF0002760.1	LINE/Rex-Babar	3733		121	1	0	0.999732118939191	678	0.181623359228503
DF0002761.1	LTR/Pao	898		52	1	0	0.998886414253898	897	0.998886414253898
DF0002762.2	LINE/L1	5599		269	3	0	0.999464190033935	1046	0.186819074834792
DF0002763.2	DNA/CMC-EnSpm	6980		2419	1980	0	0.716332378223496	894	0.128080229226361
DF0002764.1	DNA/hAT-Charlie	933		787	0	0	1	466	0.4994640943194
DF0002765.1	LTR/Gypsy	825		74	1	0	0.998787878787879	824	0.998787878787879
DF0002766.1	LTR/Gypsy	7430		22	1	0	0.999865410497981	7303	0.982907133243607
DF0002767.2	LTR/Gypsy	4314	4313	126	0	0.999768196569309	1	3244	0.751970329160872
DF0002768.2	LTR/Gypsy	6086		42	1	0	0.99983568846533	2487	0.408642786723628
DF0002769.1	LINE/RTE-BovB	894		71	116	0	0.870246085011186		0
DF0002770.2	LTR/Gypsy	3953		20	1	0	0.999747027573994	3950	0.999241082721983
DF0002771.1	LTR/Pao	813		23	0	0	1		0
DF0002772.1	LTR/ERV1	577	576	248	0	0.998266897746967	1	325	0.563258232235702
DF0002773.1	DNA	767	414	2081	3	0.539765319426336	0.996088657105606	258	0.336375488917862
DF0002774.1	LINE/L2	1146		162	36	0	0.968586387434555		0
DF0002776.1	DNA/hAT-Charlie	910	909	233	0	0.998901098901099	1	904	0.993406593406593
DF0002777.1	Retroposon	1212	1200	305	0	0.99009900990099	1	949	0.783003300330033
DF0002778.1	DNA/hAT-Charlie	321	168	971	0	0.523364485981309	1	320	0.996884735202492
DF0002779.2	LTR/Gypsy	1023		29	1	0	0.999022482893451		0
DF0002780.1	LTR/Gypsy	6544		14	0	0	1		0
DF0002781.1	DNA/hAT-Ac	425		4314	0	0	1	330	0.776470588235294
DF0002782.1	LINE/L1-Tx1	1219		302	57	0	0.9532403609516	652	0.534864643150123
DF0002783.1	LTR/Gypsy	723		39	0	0	1	722	0.998616874135546
DF0002784.1	LTR/Gypsy	982		32	1	0	0.9989816700611		0
DF0002785.1	DNA/hAT-Ac	739	383	1979	0	0.518267929634641	1	383	0.518267929634641
DF0002786.1	LTR/Gypsy	4616		21	1	0	0.999783362218371	4615	0.999783362218371
DF0002787.1	DNA/hAT-Ac	731		5244	3	0	0.995896032831737	341	0.466484268125855
DF0002788.1	DNA/Kolobok-T2	3002	295	4280	2	0.0982678214523651	0.999333777481679	3001	0.999666888740839
DF0002789.1	LTR/Gypsy	4574		24	1	0	0.9997813729777	4573	0.9997813729777
DF0002790.1	LTR/Gypsy	4295	4294	24	1	0.99976717112922	0.99976717112922	4294	0.99976717112922
DF0002791.1	DNA/PIF-Harbinger	1084	1078	6830	0	0.994464944649446	1	1083	0.999077490774908
DF0002792.1	LTR/Gypsy	417	416	294	0	0.997601918465228	1	413	0.990407673860911
DF0002793.1	DNA/Sola-2	614	608	2804	0	0.990228013029316	1	613	0.998371335504886
DF0002794.2	Unknown	9795	5434	13801	39	0.554772843287392	0.996018376722818	757	0.0772843287391526
DF0002795.1	Satellite	196	182	5	23	0.928571428571429	0.88265306122449	189	0.964285714285714
DF0002796.2	DNA/Crypton-V	17873	546	20987	5587	0.0305488726011302	0.687405583841549	2270	0.127007217590779
DF0002797.1	LTR/Gypsy	6588		20	1	0	0.999848208864602	6587	0.999848208864602
DF0002798.1	LTR/Ngaro	5796	3433	3385	3	0.592305037957212	0.999482401656315	1728	0.298136645962733
DF0002799.1	LTR/Pao	853		21	1	0	0.998827667057444	852	0.998827667057444
DF0002800.1	LTR/Gypsy	4221		31	1	0	0.999763089315328	4220	0.999763089315328
DF0002801.1	LTR/Gypsy	4190	4189	35	1	0.999761336515513	0.999761336515513	4173	0.995942720763723
DF0002803.1	LTR/Gypsy	1965		46	0	0	1		0
DF0002804.1	LTR/Pao	928		49	0	0	1	927	0.998922413793103
DF0002805.1	SINE/tRNA	198		6313	0	0	1	194	0.97979797979798
DF0002806.2	LINE/L1	6014		243	5	0	0.999168606584636	655	0.108912537412704
DF0002807.2	LINE/L1	2997		261	442	0	0.852519185852519	589	0.19652986319653
DF0002808.2	LINE/I	5083		163	285	0	0.943930749557348	828	0.16289592760181
DF0002809.1	LTR/Gypsy	4828		44	1	0	0.999792874896437	4825	0.999378624689312
DF0002810.1	LTR/Gypsy	524	523	412	0	0.998091603053435	1	523	0.998091603053435
DF0002811.2	LTR/Gypsy	10900		117	3702	0	0.660366972477064	5960	0.546788990825688
DF0002812.1	LTR	2731		76	0	0	1		0
DF0002813.1	DNA/hAT-Ac	4177	2081	11732	0	0.498204452956668	1	785	0.187933923868805
DF0002814.1	DNA/hAT-Tip100	1049		3666	3	0	0.997140133460439	637	0.607244995233556
DF0002815.1	LTR/Gypsy	160	159	26	1	0.99375	0.99375	159	0.99375
DF0002816.1	DNA/PIF-Harbinger	763	704	7730	0	0.922673656618611	1	629	0.82437745740498
DF0002817.2	DNA/CMC-EnSpm	8620	1769	14624	1	0.205220417633411	0.999883990719258	89	0.0103248259860789
DF0002818.1	LINE/L1	5714		248	0	0	1	1014	0.177458872943647
DF0002820.1	DNA/hAT-Charlie	433	430	1221	0	0.993071593533487	1	150	0.346420323325635
DF0002821.1	DNA	326	44	8578	0	0.134969325153374	1	287	0.880368098159509
DF0002822.1	DNA/hAT	1436	109	9695	51	0.0759052924791086	0.964484679665738	541	0.376740947075209
DF0002823.2	DNA/Maverick	18485	516	31255	174	0.0279145252907763	0.990586962401948	1829	0.0989450906140114
DF0002824.1	DNA/PIF-Harbinger	2445	2441	813	3	0.998364008179959	0.998773006134969	2244	0.917791411042945
DF0002825.1	DNA/Kolobok-T2	1423	459	2592	17	0.322557976106817	0.98805340829234	343	0.241040056219255
DF0002827.1	Unknown	5541	1848	34813	189	0.333513806172171	0.965890633459664	1613	0.291102689045299
DF0002828.1	DNA/hAT-Ac	701		2768	2	0	0.997146932952924	168	0.239657631954351
DF0002829.1	DNA/hAT-Tip100	673		1736	0	0	1	161	0.239227340267459
DF0002830.1	LINE/L1-Tx1	1600		184	93	0	0.941875	368	0.23
DF0002831.1	LINE/L1	5672		307	1	0	0.999823695345557	729	0.128526093088858
DF0002832.1	LINE/Rex-Babar	3287		508	3	0	0.999087313659872	808	0.245816854274414
DF0002833.2	DNA/IS3EU	8704	380	25497	7	0.0436580882352942	0.999195772058824	207	0.0237821691176471
DF0002834.1	RC/Helitron	989	985	1173	1	0.995955510616785	0.998988877654196	934	0.944388270980789
DF0002835.1	LINE/L2	1779		547	297	0	0.833052276559865	194	0.109050028105677
DF0002836.1	DNA/PIF-ISL2EU	951	509	147	317	0.535226077812829	0.666666666666667		0
DF0002837.1	DNA	3301	1154	13958	2	0.349591033020297	0.999394122993032	1141	0.345652832475008
DF0002838.2	LTR/Gypsy	5077	5076	71	2	0.999803033287374	0.999606066574749	5075	0.999606066574749
DF0002839.1	Satellite	228		415	1	0	0.995614035087719	154	0.675438596491228
DF0002840.1	LTR/Ngaro	623	618	459	0	0.991974317817014	1	618	0.991974317817014
DF0002841.2	DNA/hAT-Ac	4798		81	1	0	0.999791579824927		0
DF0002843.1	LTR/Gypsy	320	319	52	1	0.996875	0.996875	319	0.996875
DF0002844.1	LTR/Gypsy	5597		27	5	0	0.999106664284438	5596	0.999821332856888
DF0002845.1	DNA/hAT-Ac	917	253	1308	51	0.275899672846238	0.944383860414395	254	0.276990185387132
DF0002846.1	DNA/PIF-Harbinger	973		2765	0	0	1	615	0.632065775950668
DF0002847.2	DNA/CMC-EnSpm	7531	1454	1049	1	0.193068649581729	0.999867215509228	468	0.0621431416810516
DF0002848.1	DNA/PIF-Harbinger	241		977	0	0	1	204	0.846473029045643
DF0002849.1	LTR/Gypsy	125		67	0	0	1		0
DF0002850.1	DNA	1478	278	1891	5	0.18809201623816	0.996617050067659	397	0.268606224627876
