name	type	len_te	len_match	N	missmatch_anno	match	match_anno	len_matchRM	match_RM
Os0291	Unknown	1918	765	253	10	0.398852971845673	0.994786235662148	1729	0.901459854014598
Os0292_LTR	Unknown	216		2	1	0	0.99537037037037		0
Os0293	Unknown	407		324	0	0	1	406	0.997542997542998
Os0294	DNA/CMC-EnSpm	10671	3867	967	52	0.362384031487208	0.995126979664511	4681	0.438665542123512
Os0295_INT	LTR/Gypsy	4750		5	1	0	0.999789473684211		0
Os0295_LTR	Unknown	386		7	1	0	0.99740932642487		0
Os0296	Unknown	349		217	1	0	0.997134670487106		0
Os0297	Unknown	487	486	234	0	0.997946611909651	1	486	0.997946611909651
Os0298	Unknown	357		285	0	0	1		0
Os0299	Unknown	132	47	302	0	0.356060606060606	1		0
Os0300	Unknown	734		361	214	0	0.708446866485014		0
Os0301	Unknown	582		345	0	0	1	581	0.998281786941581
Os0302_INT	Unknown	1887		5	1	0	0.999470058293588		0
Os0302_LTR	Unknown	360		16	0	0	1		0
Os0303_INT	Unknown	3017		29	1	0	0.999668544912164	702	0.23268147166059
Os0303_LTR	Unknown	5363	2458	165	1	0.458325564049972	0.999813537199329	3577	0.666977438001119
Os0304_INT	Unknown	793		11	71	0	0.91046658259773		0
Os0304_LTR	Unknown	124		13	1	0	0.991935483870968		0
Os0305_INT	LTR/Gypsy	4435		1	1	0	0.999774520856821		0
Os0305_LTR	Unknown	407		2	1	0	0.997542997542998		0
Os0306_INT	Unknown	2213		8	1	0	0.999548124717578	2212	0.999548124717578
Os0306_LTR	Unknown	353		15	0	0	1	352	0.997167138810198
Os0307_INT	Unknown	1914		29	1	0	0.999477533960293	1069	0.558516196447231
Os0308	Unknown	1449	100	222	1	0.0690131124913733	0.999309868875086	812	0.560386473429952
Os0309	Unknown	369		197	0	0	1	368	0.997289972899729
Os0310_INT	Unknown	268		46	0	0	1	267	0.996268656716418
Os0310_LTR	Unknown	1408		711	0	0	1	1407	0.999289772727273
Os0311_INT	LTR/Gypsy	6422	3242	55	1	0.504827156649019	0.999844285269386	3242	0.504827156649019
Os0311_LTR	Unknown	840		44	0	0	1	839	0.998809523809524
Os0312	Unknown	365		776	0	0	1		0
Os0313_INT	Unknown	2037		44	1	0	0.999509081983309	1080	0.53019145802651
Os0314	Unknown	549		481	0	0	1	548	0.998178506375228
Os0315	Unknown	2276	913	579	1	0.401142355008787	0.999560632688928	1783	0.783391915641476
Os0316_INT	LTR/Gypsy	4808		11	1	0	0.999792013311148		0
Os0316_LTR	Unknown	318		6	1	0	0.99685534591195		0
Os0317_INT	Unknown	2029		55	137	0	0.932479053721045	573	0.282405125677674
Os0317_LTR	Unknown	387		130	0	0	1	386	0.997416020671835
Os0318	Unknown	271	268	237	0	0.988929889298893	1	216	0.797047970479705
Os0319	Unknown	294		240	0	0	1		0
Os0320_LTR	Unknown	572		105	0	0	1	571	0.998251748251748
Os0321_INT	LTR/Copia	5152	1438	4	1	0.279114906832298	0.999805900621118		0
Os0321_LTR	Unknown	159		5	1	0	0.993710691823899		0
Os0322_INT	LTR/Gypsy	9665		116	1	0	0.999896533885153	3873	0.400724262803932
Os0322_LTR	Unknown	584		252	0	0	1	583	0.998287671232877
Os0323_INT	Unknown	2444		98	1	0	0.999590834697218	661	0.270458265139116
Os0324_INT	LTR/Copia	4024	37	17	1	0.00919483101391649	0.999751491053678	1675	0.416252485089463
Os0324_LTR	Unknown	128		16	0	0	1		0
Os0325	Unknown	142		251	0	0	1		0
Os0326	Unknown	305		175	0	0	1		0
Os0327	DNA/hAT-Ac	1568		375	1	0	0.999362244897959		0
Os0328	Unknown	320		221	0	0	1		0
Os0329_LTR	Unknown	3093	3009	410	0	0.972841901066925	1	3019	0.976075008082768
Os0330	Unknown	1443	195	108	1	0.135135135135135	0.999306999306999	1442	0.999306999306999
Os0331_INT	Unknown	1720		9	1	0	0.999418604651163		0
Os0331_LTR	Unknown	117		12	0	0	1		0
Os0332	Unknown	518		147	1	0	0.998069498069498	232	0.447876447876448
Os0333	Unknown	227		319	0	0	1		0
Os0334	Unknown	858	187	100	1	0.217948717948718	0.998834498834499	857	0.998834498834499
Os0335	Unknown	315		361	0	0	1		0
Os0336_INT	LTR/Gypsy	4507		11	946	0	0.790104282227646		0
Os0336_LTR	Unknown	358		14	0	0	1		0
Os0337_INT	Unknown	985		48	1	0	0.998984771573604	984	0.998984771573604
Os0337_LTR	Unknown	246		29	1	0	0.995934959349593	245	0.995934959349593
Os0338_INT	LTR/Copia	5164		26	1	0	0.999806351665376		0
Os0339	Unknown	823		940	0	0	1	762	0.92588092345079
Os0340_INT	LTR/Copia	3908	3393	11	1	0.868219037871034	0.999744114636643		0
Os0340_LTR	Unknown	141		2	0	0	1		0
Os0341_INT	LTR/Gypsy	9766		104	276	0	0.971738685234487	3427	0.35091132500512
Os0341_LTR	Unknown	541		77	1	0	0.99815157116451	532	0.983364140480592
Os0342	Unknown	522		158	1	0	0.998084291187739	508	0.973180076628353
Os0343	Unknown	921	919	237	0	0.997828447339848	1	920	0.998914223669924
Os0344_INT	Unknown	959		11	1	0	0.99895724713243		0
Os0344_LTR	Unknown	140		8	1	0	0.992857142857143		0
Os0345_INT	Unknown	922		13	1	0	0.998915401301518		0
Os0345_LTR	Unknown	281		49	0	0	1		0
Os0346_LTR	Unknown	5866	5865	117	1	0.999829526082509	0.999829526082509	5865	0.999829526082509
Os0347_INT	Unknown	218		13	1	0	0.995412844036697		0
Os0347_LTR	Unknown	269		142	1	0	0.996282527881041		0
Os0348	Unknown	390		233	0	0	1	389	0.997435897435897
Os0349_INT	Unknown	992		9	1	0	0.998991935483871		0
Os0349_LTR	Unknown	281		3	1	0	0.99644128113879		0
Os0350_INT	LTR/Copia	4352	4351	9	1	0.999770220588235	0.999770220588235	4351	0.999770220588235
Os0350_LTR	Unknown	462	461	8	1	0.997835497835498	0.997835497835498	461	0.997835497835498
Os0351_INT	LTR/Copia	4424	4423	9	1	0.999773960216998	0.999773960216998	1615	0.36505424954792
Os0351_LTR	Unknown	226	225	6	1	0.995575221238938	0.995575221238938		0
Os0352_LTR	Unknown	122		7	1	0	0.991803278688525		0
Os0353_INT	LTR/Copia	4392	3031	19	1	0.69011839708561	0.999772313296903	1262	0.287340619307832
Os0353_LTR	Unknown	198	197	10	1	0.994949494949495	0.994949494949495		0
Os0354_INT	Unknown	2251		143	1	0	0.999555752998667	768	0.341181697023545
Os0354_LTR	Unknown	3607	3214	558	0	0.891045189908511	1	3214	0.891045189908511
Os0355	Unknown	616		84	0	0	1	615	0.998376623376623
Os0356_INT	LTR/Copia	4480		108	5	0	0.998883928571429	2595	0.579241071428571
Os0356_LTR	Unknown	262		128	0	0	1	261	0.99618320610687
Os0357_INT	LTR/Gypsy	1210		82	0	0	1	1209	0.999173553719008
Os0357_LTR	Unknown	279		157	0	0	1	278	0.996415770609319
Os0358	Unknown	305		213	4	0	0.986885245901639	300	0.983606557377049
Os0359_INT	Unknown	1037		12	340	0	0.672131147540984		0
Os0359_LTR	Unknown	136		10	1	0	0.992647058823529		0
Os0360	Unknown	924		365	1	0	0.998917748917749	461	0.498917748917749
Os0361	DNA/TcMar-Stowaway	5290		94	1687	0	0.68109640831758		0
Os0362	Unknown	312		220	0	0	1		0
Os0365_INT_Truncator	LTR/Gypsy	6018	6017	382	0	0.99983383183782	1	6017	0.99983383183782
Os0365_LTR_Truncator	Unknown	2989	2988	624	0	0.99966543994647	1	2988	0.99966543994647
Os0366_INT_Truncator	LTR/Gypsy	6127	4458	39	2057	0.727599151297536	0.66427289048474	4458	0.727599151297536
Os0366_LTR_Truncator	Unknown	3000	2999	309	0	0.999666666666667	1	2999	0.999666666666667
Os0371_INT_RIRE9	LTR/Copia	4902		24	1	0	0.999796001631987	249	0.0507955936352509
Os0371_LTR_RIRE9	Unknown	2906	2747	179	3	0.945285615966965	0.998967653131452	2905	0.999655884377151
Os0372	Unknown	364	363	132	0	0.997252747252747	1	363	0.997252747252747
Os0375	Unknown	734		189	0	0	1	577	0.786103542234332
Os0376_INT	LTR/Gypsy	1798	1797	135	0	0.99944382647386	1	1797	0.99944382647386
Os0376_LTR	Unknown	2907	2906	418	0	0.999656002751978	1	2906	0.999656002751978
Os0377	Unknown	337	336	208	0	0.997032640949555	1	336	0.997032640949555
Os0378	Unknown	396	388	303	0	0.97979797979798	1	395	0.997474747474748
Os0385	DNA/MULE-MuDR	9102	7035	1068	1789	0.772907053394858	0.803449791254669	3799	0.417380795429576
Os0387_INT	LTR	3252	816	252	1	0.250922509225092	0.999692496924969	3251	0.999692496924969
Os0387_LTR	Unknown	4034	3061	633	0	0.758800198314328	1	3663	0.908031730292514
Os0391_INT_CRR	LTR/Gypsy	5932	5931	863	1	0.999831422791639	0.999831422791639	5931	0.999831422791639
Os0391_LTR_CRR	LTR/Gypsy	908	907	179	0	0.998898678414097	1	907	0.998898678414097
Os0395_INT	LTR/Gypsy	6338	4397	37	1308	0.693751972230988	0.793625749447775	4414	0.696434206374251
Os0395_LTR	Unknown	2863	1754	113	4	0.612644079636745	0.998602864128537	1756	0.613342647572476
Os0400	Unknown	961		67	0	0	1	960	0.998959417273673
Os0402	Unknown	1588		114	1	0	0.999370277078086	1559	0.981738035264484
Os0404_LTR	Unknown	3229	2667	119	1	0.825952307215856	0.999690306596469	3228	0.999690306596469
Os0405	DNA/CMC-EnSpm	10764	44	448	8	0.00408769973987366	0.999256781865478	4420	0.410628019323672
Os0406	Unknown	1368		294	1	0	0.999269005847953	941	0.687865497076023
Os0409_INT	LTR/Copia	6555		63	1	0	0.999847444698703	5417	0.826392067124333
Os0409_LTR	Unknown	325		82	1	0	0.996923076923077	295	0.907692307692308
Os0411	DNA/hAT-Ac	3776	2324	117	46	0.615466101694915	0.987817796610169	2324	0.615466101694915
Os0414_INT	Unknown	40		60	1	0	0.975	39	0.975
Os0414_LTR	Unknown	262		254	0	0	1	261	0.99618320610687
Os0418	DNA/PIF-Harbinger	5374	2327	204	1	0.43301079270562	0.999813918868627	5046	0.938965388909565
Os0419_INT	LTR/Gypsy	10497	10496	448	0	0.999904734686101	1	7905	0.75307230637325
Os0419_LTR	Unknown	1022	1021	479	0	0.999021526418787	1	1021	0.999021526418787
Os0427	Unknown	584		90	1	0	0.998287671232877	384	0.657534246575342
Os0429	Unknown	802		89	1	0	0.998753117206983	801	0.998753117206983
Os0430	Unknown	315		60	0	0	1		0
Os0433	Unknown	279		68	1	0	0.996415770609319		0
Os0434	Unknown	123		127	0	0	1		0
Os0435	Unknown	1549	600	229	689	0.387346675274371	0.555196901226598	600	0.387346675274371
Os0436	Unknown	1447		62	0	0	1	1446	0.999308914996545
Os0437	Unknown	723	212	69	0	0.293222683264177	1	212	0.293222683264177
Os0438	LINE/L1	1271		55	148	0	0.883556254917388		0
Os0440	Unknown	5705	1066	137	1319	0.186853637160386	0.768799298860649	1206	0.211393514460999
Os0441	Unknown	247	246	101	0	0.995951417004049	1		0
Os0443_INT	LTR/Copia	6083		23	3	0	0.999506822291633	4541	0.746506657899063
Os0443_LTR	Unknown	402		19	0	0	1	401	0.997512437810945
Os0444	Unknown	243		248	0	0	1		0
Os0445	Unknown	436		73	1	0	0.997706422018349		0
Os0446	Unknown	1164	191	103	0	0.164089347079038	1	204	0.175257731958763
Os0450	Unknown	422		230	0	0	1		0
Os0451	Unknown	2932	167	135	745	0.0569577080491133	0.745907230559345	166	0.0566166439290586
Os0452	Unknown	2455		90	17	0	0.993075356415479		0
Os0454	Unknown	492		76	6	0	0.987804878048781		0
Os0457	Unknown	1934		71	13	0	0.993278179937952	1265	0.654084798345398
Os0458_INT	LTR/Copia	7203		42	1	0	0.999861168957379	2287	0.317506594474524
Os0458_LTR	Unknown	1551		72	0	0	1	1550	0.999355254674404
Os0462_INT	LTR/Copia	4420	2034	8	1	0.460180995475113	0.999773755656109	2057	0.465384615384615
Os0462_LTR	Unknown	248		11	1	0	0.995967741935484		0
Os0467	Unknown	168		83	0	0	1		0
Os0468	Unknown	172		148	0	0	1		0
Os0473	RC/Helitron	2535		24	305	0	0.879684418145957	404	0.159368836291913
Os0476_INT	LTR/Copia	6037		38	1	0	0.999834354811993	1730	0.286566175252609
Os0476_LTR	Unknown	412		38	1	0	0.997572815533981	411	0.997572815533981
Os0479	Unknown	279		81	1	0	0.996415770609319		0
Os0480	Unknown	172		38	1	0	0.994186046511628		0
Os0481	Unknown	312		228	0	0	1		0
Os0482	Unknown	155		147	0	0	1		0
Os0483	DNA/hAT-Tag1	3820		60	1	0	0.999738219895288	3819	0.999738219895288
Os0486	Unknown	1661		762	2	0	0.998795906080674	1660	0.999397953040337
Os0488	DNA/CMC-EnSpm	6164	5180	622	107	0.840363400389358	0.98264114211551	3854	0.625243348475016
Os0490	Unknown	242		41	1	0	0.995867768595041		0
Os0491	LINE/L1	2011		41	104	0	0.948284435604177		0
Os0492_INT	LTR/Copia	4350	4347	19	7	0.999310344827586	0.998390804597701	4349	0.999770114942529
Os0492_LTR	Unknown	478		23	1	0	0.997907949790795	477	0.997907949790795
Os0493	Unknown	796	795	31	0	0.998743718592965	1		0
Os0494	DNA/CMC-EnSpm	10595		339	3	0	0.999716847569608	3256	0.307314771118452
Os0496	Unknown	281		138	0	0	1		0
Os0497	Unknown	1109	39	80	113	0.0351668169522092	0.898106402164112	40	0.0360685302073941
Os0498_LTR	Unknown	1361		102	47	0	0.965466568699486	91	0.0668626010286554
Os0499_INT	LTR/Gypsy	4328	1831	267	0	0.423059149722736	1	4327	0.999768946395564
Os0499_LTR	Unknown	3242	2258	160	0	0.696483652066626	1	3241	0.999691548426897
Os0500_LTR	Unknown	3981		58	3	0	0.999246420497362	1262	0.317005777442854
Os0501	Unknown	727		156	0	0	1		0
Os0502	Unknown	3142		52	4	0	0.998726925525143	1007	0.320496499045194
Os0503_INT	LTR/Gypsy	1124		89	1	0	0.999110320284698	113	0.100533807829182
Os0503_LTR	Unknown	1346		352	1	0	0.99925705794948	824	0.612184249628529
Os0506_INT	LTR/Gypsy	4378	2270	171	16	0.518501598903609	0.996345363179534	4351	0.993832800365464
Os0506_LTR	Unknown	3178	3177	439	0	0.999685336689742	1	3177	0.999685336689742
Os0508	Unknown	1703		68	467	0	0.725778038755138	628	0.368761009982384
Os0509	Unknown	212		246	0	0	1		0
Os0510	Unknown	856		65	35	0	0.95911214953271		0
Os0512	Unknown	3117		55	1	0	0.999679178697465	1085	0.34809111324992
Os0513	Unknown	1208		67	82	0	0.932119205298013		0
Os0517	Unknown	184		186	1	0	0.994565217391304		0
Os0518	Unknown	231		85	1	0	0.995670995670996		0
Os0519	Unknown	1026	124	76	4	0.120857699805068	0.996101364522417	1024	0.998050682261209
Os0521	Unknown	2484		216	1271	0	0.488325281803543	1109	0.44645732689211
Os0522	Unknown	2068	180	236	109	0.0870406189555126	0.947292069632495	183	0.0884912959381045
Os0523_ICR	Unknown	3107		135	1	0	0.999678146121661	1563	0.503057611844223
Os0535	LINE/L1	3104		246	3	0	0.999033505154639	644	0.207474226804124
Os0536	Unknown	157		141	1	0	0.993630573248408		0
Os0537	Unknown	294		432	9	0	0.969387755102041		0
Os0538	Unknown	150		17	11	0	0.926666666666667		0
Os0540	Unknown	219		1275	0	0	1		0
Os0541	Unknown	282		185	0	0	1		0
Os0542	Unknown	423	142	100	6	0.335697399527187	0.985815602836879	166	0.392434988179669
Os0543	Unknown	583		25	0	0	1	581	0.996569468267582
Os0545	Unknown	156		28	1	0	0.993589743589744		0
Os0546	Unknown	758		81	0	0	1	493	0.650395778364116
Os0547	Unknown	752		174	10	0	0.986702127659574	750	0.997340425531915
Os0548	Unknown	258	256	438	0	0.992248062015504	1		0
Os0550	Unknown	320		55	0	0	1		0
Os0551	Unknown	2602		20	1	0	0.999615680245965	2601	0.999615680245965
Os0552	Unknown	3023		24	0	0	1	385	0.127356930201786
Os0554	DNA/MULE-MuDR	15325		145	24	0	0.998433931484503	7663	0.500032626427406
Os0557	Unknown	701		142	0	0	1	700	0.998573466476462
Os0560	Unknown	294		357	0	0	1	198	0.673469387755102
Os0563	Unknown	264		57	0	0	1		0
Os0564	Unknown	737		112	1	0	0.998643147896879		0
Os0565	Unknown	123		279	0	0	1		0
Os0566	LINE/L1	1599		69	181	0	0.886804252657911	1016	0.635397123202001
Os0567	Unknown	226		252	0	0	1		0
Os0568_LTR	Unknown	4574		101	1	0	0.9997813729777	1250	0.273283777874945
Os0569	Unknown	188		16	1	0	0.99468085106383		0
Os0570	Unknown	739		41	1	0	0.998646820027064		0
Os0571_LTR	Unknown	3291		28	1	0	0.99969614099058	538	0.163476147067761
Os0572	Unknown	619		87	0	0	1	618	0.998384491114701
Os0576	DNA/PIF-Harbinger	5206		93	829	0	0.840760660776028	4194	0.805608912792931
Os0579	Unknown	283		392	0	0	1		0
Os0580	Unknown	324		45	0	0	1		0
Os0581	Unknown	260	258	203	1	0.992307692307692	0.996153846153846		0
Os0583	Unknown	629		103	1	0	0.998410174880763		0
Os0584	Unknown	340		80	3	0	0.991176470588235		0
Os0585	Unknown	283		313	4	0	0.985865724381626		0
Os0586	Unknown	179		231	0	0	1		0
Os0587	Unknown	507		52	1	0	0.998027613412229		0
Os0588	LINE/L1	1330		79	1	0	0.999248120300752	898	0.675187969924812
Os0590	Unknown	305		37	1	0	0.99672131147541		0
Os0591	LINE/L1	6273	6271	225	0	0.999681173282321	1	6271	0.999681173282321
Os0592_INT	LTR/Copia	4471	4470	65	2	0.999776336390069	0.999552672780139	4470	0.999776336390069
Os0592_LTR	Unknown	984	222	139	1	0.225609756097561	0.998983739837398	268	0.272357723577236
Os0593	Unknown	123		165	0	0	1		0
Os0594	Unknown	120		49	1	0	0.991666666666667		0
Os0596	LINE/L1	1507		147	9	0	0.994027869940279	653	0.433311214333112
Os0597	Unknown	124		122	0	0	1		0
Os0598	Unknown	1336		928	499	0	0.626497005988024	620	0.464071856287425
Os0599	Unknown	241		267	0	0	1		0
Os0600	Unknown	215		77	1	0	0.995348837209302		0
Os0601	Unknown	1222		354	280	0	0.770867430441899	830	0.679214402618658
Os0602	Unknown	9068		127	80	0	0.991177767975298	205	0.0226069695632996
Os0603	DNA/hAT-Tip100	752		15	2	0	0.997340425531915		0
Os0604	Unknown	156		30	1	0	0.993589743589744		0
Os0605	Unknown	167		125	0	0	1		0
Os0606	Unknown	238		41	1	0	0.995798319327731		0
Os0607	Unknown	117		52	1	0	0.991452991452991		0
Os0608	Unknown	269	268	174	0	0.996282527881041	1		0
Os0609	Unknown	168		124	0	0	1		0
Os0610	Unknown	675		61	143	0	0.788148148148148	505	0.748148148148148
Os0611	Unknown	259		133	0	0	1		0
Os0612	Unknown	197		147	0	0	1		0
Os0615	Unknown	218		181	0	0	1	186	0.853211009174312
Os0618	LINE/L1	5431	2652	108	102	0.488307862272141	0.981218928374148	2652	0.488307862272141
Os0621	Unknown	239		229	0	0	1	131	0.548117154811715
Os0623	Unknown	386		222	6	0	0.984455958549223		0
Os0624	Unknown	1572		1642	733	0	0.533715012722646	456	0.290076335877863
Os0625_mPing	Unknown	430	429	52	1	0.997674418604651	0.997674418604651	429	0.997674418604651
Os0626	Unknown	652		863	0	0	1	86	0.131901840490798
Os0629	Unknown	795	61	206	1	0.0767295597484277	0.99874213836478	674	0.847798742138365
Os0632_INT	LTR/Gypsy	10543		277	24	0	0.997723608081191	6865	0.651142938442569
Os0632_LTR	Unknown	562		11	1	0	0.998220640569395	253	0.450177935943061
Os0633	LINE/L1	2639		81	1	0	0.999621068586586	1015	0.384615384615385
Os0636	Unknown	525		267	1	0	0.998095238095238		0
Os0637	Unknown	1408		415	0	0	1	771	0.547585227272727
Os0640_LTR	Unknown	5825	5824	129	1	0.999828326180257	0.999828326180257	5824	0.999828326180257
Os0641	Unknown	1148		283	10	0	0.991289198606272	73	0.063588850174216
Os0642	LINE/L1	342		60	0	0	1	339	0.991228070175439
Os0643	Unknown	873		155	200	0	0.770904925544101	353	0.404352806414662
Os0644	Unknown	1065		108	1	0	0.99906103286385		0
Os0646	DNA/PIF-Harbinger	2873		140	2	0	0.999303863557257		0
Os0649	Unknown	1691	298	305	1	0.176227084565346	0.999408633944412	1544	0.913069189828504
Os0650	Unknown	596		66	1	0	0.998322147651007	565	0.947986577181208
Os0651	LINE/L1	6996		87	26	0	0.996283590623213	4926	0.704116638078902
Os0652	LINE/L1	1498		112	82	0	0.945260347129506		0
Os0653	Unknown	874		93	365	0	0.582379862700229	497	0.568649885583524
Os0654	Unknown	745		113	1	0	0.998657718120805	577	0.774496644295302
Os0656_INT	LTR/Copia	6047		18	1	0	0.999834628741525	31	0.00512650901273359
Os0656_LTR	Unknown	2186		139	1	0	0.999542543458371	1899	0.868709972552608
Os0657	Unknown	916		7	1	0	0.998908296943231		0
Os0658	Unknown	374		149	3	0	0.991978609625668		0
Os0659	Unknown	358		186	0	0	1		0
Os0660	Unknown	195		71	10	0	0.948717948717949		0
Os0661	Unknown	988		441	185	0	0.812753036437247	285	0.288461538461538
Os0662	Unknown	573		73	57	0	0.900523560209424	428	0.74694589877836
Os0664	Unknown	3442	783	165	146	0.227484020918071	0.957582800697269	702	0.203951191167926
Os0668	Unknown	223		99	0	0	1		0
Os0669	Unknown	2810	99	176	229	0.0352313167259787	0.918505338078292	1097	0.390391459074733
Os0670	Unknown	3131	829	125	1087	0.264771638454168	0.652826572979879	1447	0.462152666879591
Os0672	Unknown	1089		605	2	0	0.998163452708907	1078	0.98989898989899
Os0673	Unknown	947		55	1	0	0.998944033790919	946	0.998944033790919
Os0674	Unknown	80		98	0	0	1		0
Os0677_LTR	Unknown	998		58	0	0	1		0
Os0678	DNA/PIF-Harbinger	4568	1345	81	1	0.294439579684764	0.999781085814361	1345	0.294439579684764
Os0681	DNA/CMC-EnSpm	8497		216	1	0	0.999882311404025	3922	0.461574673414146
Os0682	Unknown	293	290	47	1	0.989761092150171	0.996587030716723		0
Os0688	Unknown	3598		120	1	0	0.999722067815453	29	0.00806003335186212
Os0690	LTR/ERVL	11892		279	4366	0	0.632862428523377	4406	0.370501177262025
Os0694_Explorer	Unknown	213		2552	0	0	1		0
Os0695	Unknown	2635		33	13	0	0.995066413662239	45	0.0170777988614801
Os0699_INT	LTR/Copia	4600		26	44	0	0.990434782608696	3610	0.784782608695652
Os0699_LTR	Unknown	231		26	5	0	0.978354978354978	93	0.402597402597403
Os0701	Unknown	176		102	0	0	1		0
Os0702	Unknown	531		144	1	0	0.998116760828625	530	0.998116760828625
Os0703	Unknown	875		38	1	0	0.998857142857143		0
Os0704	Unknown	498		17	1	0	0.997991967871486		0
Os0706_LTR	Unknown	5312	3095	185	1	0.582643072289157	0.999811746987952	3095	0.582643072289157
Os0707	RC/Helitron	8007	7337	163	444	0.916323217184963	0.944548520044961	7337	0.916323217184963
Os0708_LTR	Unknown	135		6	1	0	0.992592592592593	134	0.992592592592593
Os0709	Unknown	994		166	2	0	0.997987927565392		0
Os0710	Unknown	858		136	2	0	0.997668997668998	831	0.968531468531468
Os0711	Unknown	2544	214	53	62	0.0841194968553459	0.97562893081761	644	0.25314465408805
Os0712_INT	LTR/Copia	3973	966	51	1	0.243141203121067	0.999748301031966	2336	0.587968789327964
Os0712_LTR	Unknown	1222	108	208	4	0.0883797054009819	0.996726677577741	578	0.472995090016367
Os0713	Unknown	1230		686	1	0	0.999186991869919	371	0.301626016260163
Os0714	Unknown	2556	136	111	13	0.05320813771518	0.994913928012519	2555	0.999608763693271
Os0715_INT	LTR/Copia	4197	4196	19	1	0.999761734572314	0.999761734572314	4196	0.999761734572314
Os0715_LTR	Unknown	361	360	13	1	0.997229916897507	0.997229916897507	360	0.997229916897507
Os0716	Unknown	863	862	266	0	0.998841251448436	1	862	0.998841251448436
Os0718	Unknown	3142	108	439	13	0.0343730108211331	0.995862507956715	1180	0.37555697008275
Os0720	Unknown	551		67	0	0	1		0
Os0725_INT	LTR/Gypsy	4174		31	1	0	0.999760421657882		0
Os0725_LTR	Unknown	940		88	0	0	1	415	0.441489361702128
Os0726_LTR	Unknown	819		43	1	0	0.998778998778999	818	0.998778998778999
Os0728	Unknown	1065	54	101	25	0.0507042253521127	0.976525821596244	739	0.693896713615024
Os0732	Unknown	546		32	3	0	0.994505494505495		0
Os0734	Unknown	871		86	0	0	1	483	0.554535017221584
Os0735_LTR	Unknown	1473		259	0	0	1		0
Os0736_INT	LTR/Gypsy	4453		3	1	0	0.999775432292836		0
Os0736_LTR	Unknown	388		5	1	0	0.997422680412371	387	0.997422680412371
Os0737	LTR/Caulimovirus	6528		51	13	0	0.998008578431373	5561	0.85186887254902
Os0738_LTR	Unknown	5102	100	166	1	0.0196001568012544	0.999803998431987	942	0.184633477067817
Os0744_INT	LTR/Copia	4196	4195	12	1	0.99976167778837	0.99976167778837	4195	0.99976167778837
Os0744_LTR	Unknown	117	116	14	1	0.991452991452991	0.991452991452991	116	0.991452991452991
Os0748_INT	LTR/Gypsy	4618		15	0	0	1	4271	0.924859246427025
Os0748_LTR	Unknown	323		11	1	0	0.996904024767802	322	0.996904024767802
Os0751	Unknown	256		1131	0	0	1		0
Os0752	Unknown	616	615	300	0	0.998376623376623	1	615	0.998376623376623
Os0755	Unknown	5372		149	1	0	0.999813849590469	45	0.00837676842889057
Os0756	Unknown	208		43	0	0	1		0
Os0760	Unknown	265		204	0	0	1		0
Os0762_INT	LTR/Copia	5284		94	11	0	0.997918243754731	687	0.13001514004542
Os0762_LTR	Unknown	242		88	0	0	1	241	0.995867768595041
Os0764	Unknown	713		119	0	0	1	675	0.946704067321178
Os0765	Unknown	1306	1112	392	3	0.85145482388974	0.997702909647779	1112	0.85145482388974
Os0766	LINE/L1	5933	921	156	1	0.155233440080903	0.999831451205124	1703	0.287038597674027
Os0767	Unknown	2423		91	4	0	0.998349153941395		0
Os0768	Unknown	1679		135	44	0	0.973793924955331	1215	0.723645026801668
Os0772	Unknown	558	151	41	1	0.270609318996416	0.998207885304659	150	0.268817204301075
Os0776	Unknown	4040		113	1	0	0.999752475247525	782	0.193564356435644
Os0777_LTR	Unknown	3864	1490	496	142	0.385610766045549	0.963250517598344	1778	0.460144927536232
Os0779	Unknown	355	351	160	0	0.988732394366197	1	354	0.997183098591549
Os0780	DNA/hAT-Ac	243		166	2	0	0.991769547325103		0
Os0783	Unknown	248		407	0	0	1		0
Os0785	LINE/L1	994		68	0	0	1	974	0.979879275653924
Os0786_INT	Unknown	1266		21	1	0	0.999210110584518		0
Os0786_LTR	Unknown	238		69	0	0	1		0
Os0787	Unknown	4083		88	645	0	0.842027920646583	3418	0.837129561596865
Os0788	Unknown	2441	333	79	590	0.136419500204834	0.758295780417862	197	0.0807046292503073
Os0789	DNA/PIF-Harbinger	3966	1375	170	187	0.346696923852748	0.952849218356026	3591	0.905446293494705
Os0791	Unknown	4834		552	2271	0	0.53020273065784	1317	0.272445179975176
Os0792	Unknown	579		10	1	0	0.998272884283247		0
Os0793	LINE/L1	6802		190	1	0	0.999852984416348		0
Os0794	Unknown	278		37	1	0	0.996402877697842		0
Os0795	Unknown	1314		80	3	0	0.997716894977169		0
Os0796	Unknown	220		384	0	0	1		0
Os0797	Unknown	941		177	0	0	1	744	0.790648246546228
Os0798	Unknown	312		30	1	0	0.996794871794872		0
Os0799	Unknown	271		99	0	0	1		0
Os0801	LINE/L1	6257		164	425	0	0.932076074796228	929	0.148473709445421
Os0802	LINE/L1	2480		98	630	0	0.745967741935484		0
Os0805	Unknown	1615		570	732	0	0.546749226006192	869	0.538080495356037
Os0806	Unknown	475	474	42	1	0.997894736842105	0.997894736842105	474	0.997894736842105
Os0813	Unknown	497		118	0	0	1	496	0.997987927565392
Os0815	LINE/L1	1350		39	51	0	0.962222222222222	1345	0.996296296296296
Os0816	Unknown	235		58	1	0	0.995744680851064		0
